nut,alpha.water,yPlus,k,p_rgh,p,omega,U0,U1,U2,Points0,Points1,Points2,vtkOriginalIndices,__vtkIsSelected__,vtkCompositeIndexArray
9.59182e-07,0.0123325,0,1.0221e-05,0,-1956.77,3.22017,-0.0263464,3.67729e-05,0.0806163,0.61276,0.00351562,0,32223,0,2
9.47666e-07,0.0108146,0,9.30278e-06,0,-1956.69,2.72283,-0.0314451,5.59368e-05,0.0780572,0.615951,0.00527344,0,32224,0,2
9.59202e-07,0.0123311,0,1.02213e-05,0,-1956.77,3.22017,-0.0263467,5.7651e-05,0.0806156,0.61276,0.00527344,0,32225,0,2
3.3231e-06,0.00253952,0,9.58087e-05,0,-1956.25,12.239,-0.0510735,-0.00310141,0,0.615951,0.231968,0,32226,0,2
3.2345e-06,0.00260874,0,9.66701e-05,0,-1956.25,12.6042,-0.0505758,-0.00586412,0,0.615951,0.231194,0,32227,0,2
2.76757e-06,0.00282232,0,8.85022e-05,0,-1956.26,13.0334,-0.0519191,0.000109986,0,0.61276,0.231968,0,32228,0,2
2.66768e-06,0.00290479,0,8.87524e-05,0,-1956.27,13.4266,-0.051266,-0.00261102,0,0.61276,0.231194,0,32229,0,2
1.32374e-05,0.00383803,0,0.000128292,0,-1956.32,9.77395,-0.0908585,-0.000456263,0,0.309375,0.231968,0,32230,0,2
1.35462e-05,0.00387829,0,0.000130645,0,-1956.32,9.7211,-0.0909293,-0.000745356,0,0.314063,0.231968,0,32231,0,2
1.07432e-05,0.00387976,0,0.000127743,0,-1956.32,12.0576,-0.0892061,-7.72807e-05,0,0.309375,0.231194,0,32232,0,2
1.10753e-05,0.00392219,0,0.000130373,0,-1956.32,11.9261,-0.0893098,-0.000332384,0,0.314063,0.231194,0,32233,0,2
9.09865e-07,0.00951917,0,9.09473e-06,0,-1956.62,2.73064,-0.032257,0.0019601,0.0771229,0.615951,0.116016,0,32234,0,2
9.20005e-07,0.0109357,0,9.99384e-06,0,-1956.69,3.23731,-0.027044,0.00204757,0.0797772,0.61276,0.116016,0,32235,0,2
9.08353e-07,0.00947491,0,9.08696e-06,0,-1956.62,2.73091,-0.0322953,0.00201526,0.0770849,0.615951,0.117773,0,32236,0,2
9.18418e-07,0.010888,0,9.98545e-06,0,-1956.69,3.23805,-0.0270774,0.0021059,0.0797437,0.61276,0.117773,0,32237,0,2
3.63565e-06,0.00268939,0,0.000122684,0,-1956.26,27.9456,-0.0407749,0.00419417,0,0.159375,0.231968,0,32238,0,2
3.57518e-06,0.00272544,0,0.000128853,0,-1956.26,28.7096,-0.0430645,0.00406369,0,0.164062,0.231968,0,32239,0,2
2.81745e-06,0.00267799,0,8.19771e-05,0,-1956.26,27.8128,-0.0335576,0.00480376,0,0.159375,0.231194,0,32240,0,2
2.87851e-06,0.00271291,0,8.93918e-05,0,-1956.26,28.7022,-0.035044,0.00462233,0,0.164062,0.231194,0,32241,0,2
4.21033e-06,0.00607882,0,0.000114113,0,-1956.44,13.7676,-0.10912,-0.0158703,0,0.459375,0.231968,0,32242,0,2
4.10004e-06,0.00616398,0,0.00011171,0,-1956.44,13.948,-0.111064,-0.0159805,0,0.464063,0.231968,0,32243,0,2
3.88495e-06,0.00615961,0,0.000118888,0,-1956.44,15.6383,-0.110725,-0.0134602,0,0.459375,0.231194,0,32244,0,2
3.7722e-06,0.00624126,0,0.000115509,0,-1956.44,15.7091,-0.112764,-0.0136027,0,0.464063,0.231194,0,32245,0,2
9.40002e-07,0.0104984,0,9.26011e-06,0,-1956.67,2.72476,-0.0315908,0.000739225,0.0778579,0.615951,0.0597656,0,32246,0,2
9.5136e-07,0.0119902,0,1.01742e-05,0,-1956.75,3.22364,-0.0264693,0.000766988,0.0804333,0.61276,0.0597656,0,32247,0,2
9.39526e-07,0.0104789,0,9.25765e-06,0,-1956.67,2.72488,-0.0316009,0.000766187,0.0778451,0.615951,0.0615234,0,32248,0,2
9.50875e-07,0.0119692,0,1.01715e-05,0,-1956.75,3.22387,-0.0264779,0.000795069,0.0804217,0.61276,0.0615234,0,32249,0,2
8.25779e-07,0.00745301,0,8.70042e-06,0,-1956.51,2.74142,-0.0349691,0.00462589,0.0747474,0.615951,0.172266,0,32250,0,2
8.29046e-07,0.00868993,0,9.56681e-06,0,-1956.57,3.2873,-0.0294587,0.00494996,0.0777254,0.61276,0.172266,0,32251,0,2
8.21521e-07,0.00735962,0,8.68329e-06,0,-1956.5,2.74176,-0.0351455,0.00473822,0.0746037,0.615951,0.174023,0,32252,0,2
8.24257e-07,0.00858664,0,9.54798e-06,0,-1956.57,3.29052,-0.029619,0.0050793,0.0776023,0.61276,0.174023,0,32253,0,2
1.99978e-06,0.00222227,0,3.98535e-05,0,-1956.23,20.1785,-0.03229,0.00629345,0,0.084375,0.231968,0,32254,0,2
2.02386e-06,0.0022475,0,4.07174e-05,0,-1956.23,20.3608,-0.0319801,0.00630706,0,0.0890625,0.231968,0,32255,0,2
1.04088e-06,0.0022179,0,2.28025e-05,0,-1956.23,22.3177,-0.0320008,0.00695006,0,0.084375,0.231194,0,32256,0,2
1.05194e-06,0.00224296,0,2.32111e-05,0,-1956.23,22.4803,-0.031734,0.00696228,0,0.0890625,0.231194,0,32257,0,2
1.04168e-05,0.00473966,0,0.000150137,0,-1956.37,10.9568,-0.0925848,-0.00613906,0,0.384375,0.231968,0,32258,0,2
9.75078e-06,0.00481206,0,0.00014913,0,-1956.37,11.1045,-0.0928837,-0.00661779,0,0.389062,0.231968,0,32259,0,2
9.86584e-06,0.00483445,0,0.000152754,0,-1956.37,12.8498,-0.0914048,-0.00470864,0,0.384375,0.231194,0,32260,0,2
9.33628e-06,0.00490945,0,0.000151969,0,-1956.37,12.9687,-0.091785,-0.0050885,0,0.389062,0.231194,0,32261,0,2
6.15291e-06,0.00326486,0,0.000106077,0,-1956.29,16.975,-0.0839614,0.00301226,0,0.234375,0.231968,0,32262,0,2
6.63849e-06,0.00330177,0,0.000105805,0,-1956.29,15.9637,-0.0849136,0.00288662,0,0.239063,0.231968,0,32263,0,2
4.30034e-06,0.00327232,0,0.000104576,0,-1956.29,22.4437,-0.0793766,0.00313118,0,0.234375,0.231194,0,32264,0,2
4.70109e-06,0.00331089,0,0.000104029,0,-1956.29,21.1171,-0.0808031,0.00301408,0,0.239063,0.231194,0,32265,0,2
3.25213e-06,0.00702258,0,5.58441e-05,0,-1956.49,15.8175,-0.108799,-0.00884235,0,0.534375,0.231968,0,32266,0,2
3.17804e-06,0.007058,0,5.29475e-05,0,-1956.49,16.2121,-0.107076,-0.00896753,0,0.539062,0.231968,0,32267,0,2
2.9551e-06,0.00705163,0,5.25437e-05,0,-1956.49,16.4788,-0.109948,-0.00819705,0,0.534375,0.231194,0,32268,0,2
2.87326e-06,0.00708471,0,4.98815e-05,0,-1956.49,16.9092,-0.108263,-0.00841077,0,0.539062,0.231194,0,32269,0,2
9.45736e-07,0.0107292,0,9.29221e-06,0,-1956.68,2.72331,-0.0314806,0.000359863,0.078005,0.615951,0.0316406,0,32270,0,2
9.5724e-07,0.012239,0,1.02096e-05,0,-1956.76,3.22101,-0.0263762,0.00037275,0.0805676,0.61276,0.0316406,0,32271,0,2
9.45537e-07,0.0107192,0,9.29132e-06,0,-1956.68,2.72338,-0.031485,0.000381308,0.0779988,0.615951,0.0333984,0,32272,0,2
9.57042e-07,0.0122282,0,1.02086e-05,0,-1956.76,3.22112,-0.0263799,0.000394998,0.080562,0.61276,0.0333984,0,32273,0,2
8.78332e-07,0.0086749,0,8.93574e-06,0,-1956.57,2.73552,-0.0331225,0.00304045,0.0763127,0.615951,0.144141,0,32274,0,2
8.86534e-07,0.0100246,0,9.82185e-06,0,-1956.65,3.25351,-0.0278044,0.0031997,0.0790708,0.61276,0.144141,0,32275,0,2
8.75826e-07,0.00861142,0,8.92398e-06,0,-1956.57,2.73588,-0.0332,0.00312398,0.0762439,0.615951,0.145898,0,32276,0,2
8.83848e-07,0.00995583,0,9.80919e-06,0,-1956.64,3.25494,-0.027873,0.00328976,0.0790113,0.61276,0.145898,0,32277,0,2
9.28957e-07,0.0101062,0,9.19839e-06,0,-1956.65,2.72716,-0.0318178,0.00124087,0.0775864,0.615951,0.0878906,0,32278,0,2
9.39943e-07,0.0115677,0,1.01065e-05,0,-1956.73,3.22859,-0.0266634,0.00129085,0.0801885,0.61276,0.0878906,0,32279,0,2
9.28074e-07,0.0100758,0,9.19372e-06,0,-1956.65,2.72735,-0.0318376,0.00127822,0.0775642,0.615951,0.0896484,0,32280,0,2
9.3903e-07,0.011535,0,1.01015e-05,0,-1956.73,3.229,-0.0266805,0.00132998,0.0801686,0.61276,0.0896484,0,32281,0,2
7.33713e-07,0.00559567,0,8.45863e-06,0,-1956.41,2.7604,-0.0398457,0.00513963,0.0710518,0.615951,0.200391,0,32282,0,2
7.18606e-07,0.00658155,0,9.25063e-06,0,-1956.46,3.3889,-0.0340828,0.00608457,0.074532,0.61276,0.200391,0,32283,0,2
7.25039e-07,0.00544634,0,8.46866e-06,0,-1956.4,2.77108,-0.0403953,0.00480319,0.0706834,0.615951,0.202148,0,32284,0,2
7.07605e-07,0.00640604,0,9.24478e-06,0,-1956.45,3.40772,-0.0346361,0.00584363,0.074205,0.61276,0.202148,0,32285,0,2
1.78269e-06,0.00204216,0,3.45603e-05,0,-1956.22,19.6865,-0.0370392,0.00577101,0,0.046875,0.231968,0,32286,0,2
1.82091e-06,0.00206306,0,3.51207e-05,0,-1956.22,19.5778,-0.0363733,0.00572781,0,0.0515625,0.231968,0,32287,0,2
9.13198e-07,0.00203736,0,1.97023e-05,0,-1956.22,21.9929,-0.036183,0.0065613,0,0.046875,0.231194,0,32288,0,2
9.35477e-07,0.00205852,0,2.00475e-05,0,-1956.22,21.8435,-0.0355836,0.00649519,0,0.0515625,0.231194,0,32289,0,2
1.4735e-05,0.00423429,0,0.0001468,0,-1956.34,10.0221,-0.091383,-0.00300788,0,0.346875,0.231968,0,32290,0,2
1.47391e-05,0.00429298,0,0.00014834,0,-1956.34,10.1212,-0.0914734,-0.00335611,0,0.351562,0.231968,0,32291,0,2
1.24229e-05,0.00429959,0,0.000148321,0,-1956.34,12.0607,-0.0898836,-0.00224847,0,0.346875,0.231194,0,32292,0,2
1.24723e-05,0.00436253,0,0.000150059,0,-1956.35,12.1501,-0.0899975,-0.00252931,0,0.351562,0.231194,0,32293,0,2
3.49389e-06,0.0029907,0,0.000132031,0,-1956.27,27.7648,-0.0666658,0.00351778,0,0.196875,0.231968,0,32294,0,2
3.5967e-06,0.00302593,0,0.000127241,0,-1956.27,26.498,-0.0700107,0.00349481,0,0.201562,0.231968,0,32295,0,2
2.97124e-06,0.00297976,0,0.000122998,0,-1956.27,32.294,-0.0564549,0.00360765,0,0.196875,0.231194,0,32296,0,2
2.99629e-06,0.00301734,0,0.000121814,0,-1956.27,31.6971,-0.060346,0.00355919,0,0.201562,0.231194,0,32297,0,2
3.78092e-06,0.00666156,0,8.58675e-05,0,-1956.47,14.4245,-0.118531,-0.0129194,0,0.496875,0.231968,0,32298,0,2
3.74608e-06,0.00671643,0,8.15583e-05,0,-1956.47,14.4842,-0.118227,-0.0121206,0,0.501562,0.231968,0,32299,0,2
3.38736e-06,0.00671067,0,8.31293e-05,0,-1956.47,15.3099,-0.120107,-0.0113304,0,0.496875,0.231194,0,32300,0,2
3.35963e-06,0.00676223,0,7.83496e-05,0,-1956.47,15.2838,-0.119729,-0.0106828,0,0.501562,0.231194,0,32301,0,2
2.94424e-06,0.00244031,0,6.51687e-05,0,-1956.24,22.1628,-0.0319569,0.0051039,0,0.121875,0.231968,0,32302,0,2
3.16936e-06,0.00246925,0,7.187e-05,0,-1956.24,22.6687,-0.032388,0.00495532,0,0.126563,0.231968,0,32303,0,2
1.55553e-06,0.00243384,0,3.58065e-05,0,-1956.24,23.4203,-0.0301221,0.00586993,0,0.121875,0.231194,0,32304,0,2
1.7123e-06,0.00246253,0,3.99453e-05,0,-1956.24,23.6842,-0.0300219,0.00572264,0,0.126563,0.231194,0,32305,0,2
6.22147e-06,0.00537728,0,0.000131926,0,-1956.4,11.9903,-0.0968147,-0.0112514,0,0.421875,0.231968,0,32306,0,2
5.87119e-06,0.00546295,0,0.000129038,0,-1956.4,12.1382,-0.0978031,-0.012089,0,0.426562,0.231968,0,32307,0,2
5.94508e-06,0.00547539,0,0.000138242,0,-1956.4,13.9265,-0.0967757,-0.00912451,0,0.421875,0.231194,0,32308,0,2
5.55516e-06,0.00555961,0,0.000135801,0,-1956.41,14.1219,-0.0979815,-0.00990199,0,0.426562,0.231194,0,32309,0,2
9.88308e-06,0.00356558,0,0.000113223,0,-1956.3,11.6216,-0.0891344,0.00156999,0,0.271875,0.231968,0,32310,0,2
1.03454e-05,0.00360005,0,0.000114863,0,-1956.3,11.2535,-0.0895068,0.00134217,0,0.276563,0.231968,0,32311,0,2
7.58613e-06,0.00358881,0,0.000111119,0,-1956.3,14.9446,-0.0867644,0.00176841,0,0.271875,0.231194,0,32312,0,2
7.99383e-06,0.00362575,0,0.000112884,0,-1956.31,14.3965,-0.0872761,0.00155622,0,0.276563,0.231194,0,32313,0,2
5.47428e-05,0.00474896,0,0.000289944,0,-1956.37,2.568,0.0115499,0.000377522,0,-0.0351562,0.00527344,0,32314,0,2
5.30282e-05,0.00449412,0,0.000292056,0,-1956.35,2.78214,0.0104506,0.00040505,0,-0.0292969,0.00527344,0,32315,0,2
5.47726e-05,0.00475109,0,0.000289707,0,-1956.37,2.56446,0.0115497,0.000277921,0,-0.0351562,0.00351562,0,32316,0,2
5.30569e-05,0.00449606,0,0.000291808,0,-1956.35,2.77834,0.010449,0.000297356,0,-0.0292969,0.00351562,0,32317,0,2
1.42609e-05,0.0018071,0,0.000139629,0,-1956.21,9.92733,-0.095182,-0.0232427,0,-0.0351562,0.232743,0,32318,0,2
1.26244e-05,0.00181639,0,0.00014954,0,-1956.21,12.0525,-0.0921374,-0.0187268,0,-0.0292969,0.232743,0,32319,0,2
1.2466e-05,0.0017917,0,0.00015609,0,-1956.21,12.7255,-0.0914302,-0.0209031,0,-0.0351562,0.231194,0,32320,0,2
1.05193e-05,0.00179258,0,0.000159609,0,-1956.21,15.511,-0.0860268,-0.0155212,0,-0.0292969,0.231194,0,32321,0,2
1.83223e-06,0.00714598,0,4.00382e-05,0,-1956.49,21.8976,-0.0972494,-0.00655811,0,0.571875,0.231968,0,32322,0,2
1.68416e-06,0.00711831,0,3.8692e-05,0,-1956.49,23.0184,-0.0947981,-0.00473239,0,0.576563,0.231968,0,32323,0,2
1.61108e-06,0.00718042,0,3.66429e-05,0,-1956.49,22.8078,-0.0983904,-0.00605609,0,0.571875,0.231194,0,32324,0,2
1.48122e-06,0.00716545,0,3.53944e-05,0,-1956.49,23.9596,-0.0953979,-0.00405142,0,0.576563,0.231194,0,32325,0,2
4.82246e-05,0.00312873,0,0.000309655,0,-1956.28,3.3179,0.0110872,0.00571252,0,-0.0351562,0.117773,0,32326,0,2
4.71386e-05,0.00301216,0,0.000310377,0,-1956.27,3.50866,0.00989683,0.00612762,0,-0.0292969,0.117773,0,32327,0,2
4.8388e-05,0.00316777,0,0.000309211,0,-1956.28,3.29865,0.0110851,0.00564316,0,-0.0351562,0.116016,0,32328,0,2
4.72994e-05,0.00304814,0,0.000309923,0,-1956.28,3.4892,0.00989929,0.00604925,0,-0.0292969,0.116016,0,32329,0,2
5.26972e-05,0.00423937,0,0.00029661,0,-1956.34,2.79344,0.0113527,0.00327365,0,-0.0351562,0.0615234,0,32330,0,2
5.12847e-05,0.00403052,0,0.000298173,0,-1956.33,2.9977,0.01024,0.00347806,0,-0.0292969,0.0615234,0,32331,0,2
5.28024e-05,0.00426675,0,0.000296272,0,-1956.34,2.7812,0.0113641,0.00318839,0,-0.0351562,0.0597656,0,32332,0,2
5.13773e-05,0.00405548,0,0.000297875,0,-1956.33,2.98614,0.0102523,0.00338745,0,-0.0292969,0.0597656,0,32333,0,2
4.16113e-05,0.00189004,0,0.000323354,0,-1956.21,4.08863,0.012146,0.00858162,0,-0.0351562,0.174023,0,32334,0,2
4.06841e-05,0.0018643,0,0.000326701,0,-1956.21,4.30501,0.0106893,0.00948335,0,-0.0292969,0.174023,0,32335,0,2
4.20777e-05,0.00192722,0,0.000322135,0,-1956.22,4.03531,0.0120608,0.00848353,0,-0.0351562,0.172266,0,32336,0,2
4.10657e-05,0.00189877,0,0.000325372,0,-1956.21,4.25241,0.0106188,0.0093498,0,-0.0292969,0.172266,0,32337,0,2
5.4126e-05,0.0045954,0,0.000292541,0,-1956.36,2.64009,0.011504,0.00186348,0,-0.0351562,0.0333984,0,32338,0,2
5.25033e-05,0.00435476,0,0.000294612,0,-1956.34,2.85314,0.0104052,0.00198387,0,-0.0292969,0.0333984,0,32339,0,2
5.41822e-05,0.00461138,0,0.00029234,0,-1956.36,2.63344,0.0115107,0.00177308,0,-0.0351562,0.0316406,0,32340,0,2
5.25503e-05,0.00436927,0,0.000294435,0,-1956.35,2.8469,0.0104125,0.00188836,0,-0.0292969,0.0316406,0,32341,0,2
4.54341e-05,0.00249901,0,0.000315134,0,-1956.25,3.62566,0.0113296,0.00688169,0,-0.0351562,0.145898,0,32342,0,2
4.42847e-05,0.00242985,0,0.000316949,0,-1956.24,3.83434,0.0100427,0.00747254,0,-0.0292969,0.145898,0,32343,0,2
4.56034e-05,0.00253817,0,0.000314893,0,-1956.25,3.60699,0.0113022,0.00679875,0,-0.0351562,0.144141,0,32344,0,2
4.44675e-05,0.00246617,0,0.000316595,0,-1956.24,3.81393,0.0100224,0.00737713,0,-0.0292969,0.144141,0,32345,0,2
5.06782e-05,0.00372982,0,0.00030266,0,-1956.31,3.02745,0.0111683,0.00456172,0,-0.0351562,0.0896484,0,32346,0,2
4.94695e-05,0.00356466,0,0.000303614,0,-1956.3,3.22154,0.0100319,0.00485704,0,-0.0292969,0.0896484,0,32347,0,2
5.08131e-05,0.00376506,0,0.000302223,0,-1956.31,3.01083,0.0111789,0.00448566,0,-0.0351562,0.0878906,0,32348,0,2
4.95951e-05,0.00359693,0,0.000303213,0,-1956.3,3.2055,0.0100446,0.00477478,0,-0.0292969,0.0878906,0,32349,0,2
4.35725e-05,0.00135597,0,0.000298813,0,-1956.19,4.52732,0.00953895,0.00831931,0,-0.0351562,0.202148,0,32350,0,2
4.06766e-05,0.00135492,0,0.000305652,0,-1956.19,4.70553,0.00926195,0.00970499,0,-0.0292969,0.202148,0,32351,0,2
4.08923e-05,0.00137751,0,0.000303192,0,-1956.19,4.50902,0.0102759,0.00810052,0,-0.0351562,0.200391,0,32352,0,2
3.8392e-05,0.00137741,0,0.000312223,0,-1956.19,4.7611,0.00976863,0.00948617,0,-0.0292969,0.200391,0,32353,0,2
2.59491e-05,0.00175457,0,6.06116e-05,0,-1956.21,2.20003,-0.0879411,-0.0121351,0,0.009375,0.259068,0,32354,0,2
2.63717e-05,0.00176032,0,6.13364e-05,0,-1956.21,2.23624,-0.0875556,-0.0117792,0,0.0140625,0.259068,0,32355,0,2
2.09273e-05,0.00177449,0,6.70225e-05,0,-1956.21,2.50293,-0.0883324,-0.0124766,0,0.009375,0.255971,0,32356,0,2
2.12706e-05,0.00178081,0,6.82513e-05,0,-1956.21,2.56267,-0.0878982,-0.0120065,0,0.0140625,0.255971,0,32357,0,2
9.47102e-07,0.0107899,0,9.29961e-06,0,-1956.69,2.72294,-0.0314546,0.000194927,0.0780423,0.615951,0.0175781,0,32358,0,2
9.58631e-07,0.0123045,0,1.02178e-05,0,-1956.77,3.22036,-0.0263545,0.000201767,0.0806019,0.61276,0.0175781,0,32359,0,2
9.47015e-07,0.0107843,0,9.29936e-06,0,-1956.69,2.72298,-0.031457,0.000215007,0.0780389,0.615951,0.0193359,0,32360,0,2
9.58547e-07,0.0122985,0,1.02175e-05,0,-1956.77,3.22043,-0.0263565,0.000222575,0.0805987,0.61276,0.0193359,0,32361,0,2
1.07733e-05,0.00113083,0,9.99638e-05,0,-1956.17,7.11458,-0.066794,0.0185958,0,0.61276,0.259068,0,32362,0,2
9.48088e-06,0.00105619,0,9.18094e-05,0,-1956.17,6.46438,-0.0635314,0.0161171,0,0.619141,0.259068,0,32363,0,2
1.03033e-05,0.00122219,0,9.78917e-05,0,-1956.18,7.42814,-0.0658841,0.0226705,0,0.61276,0.255971,0,32364,0,2
9.64506e-06,0.00111339,0,9.13177e-05,0,-1956.17,6.69078,-0.0626141,0.0188509,0,0.619141,0.255971,0,32365,0,2
1.74257e-05,0.00210676,0,0.000121258,0,-1956.23,4.18099,-0.092731,-0.0114457,0,0.309375,0.259068,0,32366,0,2
1.79114e-05,0.00211321,0,0.000122624,0,-1956.23,4.21969,-0.0927757,-0.0115822,0,0.314063,0.259068,0,32367,0,2
1.82443e-05,0.00225003,0,0.00013009,0,-1956.23,4.44466,-0.0936051,-0.00965299,0,0.309375,0.255971,0,32368,0,2
1.88523e-05,0.00225989,0,0.00013104,0,-1956.23,4.47246,-0.0936538,-0.0098409,0,0.314063,0.255971,0,32369,0,2
8.96029e-07,0.00913483,0,9.02302e-06,0,-1956.6,2.73289,-0.0326147,0.0024442,0.0767771,0.615951,0.130078,0,32370,0,2
9.054e-07,0.0105215,0,9.91617e-06,0,-1956.67,3.24409,-0.0273568,0.00256119,0.0794742,0.61276,0.130078,0,32371,0,2
8.94089e-07,0.00908187,0,9.01347e-06,0,-1956.6,2.7332,-0.0326687,0.00251211,0.0767265,0.615951,0.131836,0,32372,0,2
9.03344e-07,0.0104644,0,9.90586e-06,0,-1956.67,3.2451,-0.0274043,0.00263356,0.0794301,0.61276,0.131836,0,32373,0,2
1.18974e-05,0.00189806,0,9.33752e-05,0,-1956.21,3.66592,-0.08641,-0.0119375,0,0.159375,0.259068,0,32374,0,2
1.16533e-05,0.00190382,0,9.45776e-05,0,-1956.21,3.711,-0.0867355,-0.0118842,0,0.164062,0.259068,0,32375,0,2
1.10517e-05,0.00196706,0,0.000114264,0,-1956.22,4.62963,-0.0870852,-0.00914314,0,0.159375,0.255971,0,32376,0,2
1.09919e-05,0.00197606,0,0.000115374,0,-1956.22,4.6627,-0.0874639,-0.00903063,0,0.164062,0.255971,0,32377,0,2
2.0927e-05,0.00292858,0,0.00015902,0,-1956.27,7.19507,-0.109017,-0.0151923,0,0.459375,0.259068,0,32378,0,2
2.01355e-05,0.00298089,0,0.000155482,0,-1956.27,7.28276,-0.110042,-0.0144172,0,0.464063,0.259068,0,32379,0,2
1.85829e-05,0.00332069,0,0.000141152,0,-1956.29,7.25545,-0.109601,-0.0156814,0,0.459375,0.255971,0,32380,0,2
1.7546e-05,0.00338564,0,0.000136197,0,-1956.29,7.32645,-0.110697,-0.0149074,0,0.464063,0.255971,0,32381,0,2
9.35283e-07,0.0103241,0,9.23365e-06,0,-1956.66,2.72583,-0.0316855,0.000969746,0.0777407,0.615951,0.0738281,0,32382,0,2
9.46494e-07,0.0118024,0,1.01451e-05,0,-1956.74,3.22576,-0.0265499,0.00100734,0.0803273,0.61276,0.0738281,0,32383,0,2
9.34624e-07,0.0102994,0,9.23017e-06,0,-1956.66,2.72599,-0.0316997,0.00100117,0.0777237,0.615951,0.0755859,0,32384,0,2
9.45817e-07,0.0117758,0,1.01413e-05,0,-1956.74,3.22608,-0.0265621,0.00104015,0.0803119,0.61276,0.0755859,0,32385,0,2
7.87077e-07,0.00663094,0,8.55534e-06,0,-1956.47,2.74361,-0.0367367,0.0054588,0.073338,0.615951,0.186328,0,32386,0,2
7.84442e-07,0.00777191,0,9.40258e-06,0,-1956.53,3.31952,-0.031085,0.00596786,0.0765174,0.61276,0.186328,0,32387,0,2
7.81482e-07,0.006515,0,8.53792e-06,0,-1956.46,2.74391,-0.0370302,0.0055319,0.0731107,0.615951,0.188086,0,32388,0,2
7.77758e-07,0.00764068,0,9.38152e-06,0,-1956.52,3.32496,-0.0313598,0.00607539,0.076322,0.61276,0.188086,0,32389,0,2
2.14886e-05,0.00183007,0,7.46786e-05,0,-1956.21,2.85916,-0.0841674,-0.0111648,0,0.084375,0.259068,0,32390,0,2
2.05352e-05,0.00183398,0,7.60133e-05,0,-1956.21,2.92392,-0.0841667,-0.0112267,0,0.0890625,0.259068,0,32391,0,2
1.47346e-05,0.00186786,0,9.00761e-05,0,-1956.21,3.60148,-0.0842237,-0.0100039,0,0.084375,0.255971,0,32392,0,2
1.41119e-05,0.00187439,0,9.22423e-05,0,-1956.21,3.70747,-0.0842499,-0.00989759,0,0.0890625,0.255971,0,32393,0,2
2.60021e-05,0.00230543,0,0.000151881,0,-1956.24,5.32385,-0.0953847,-0.0146988,0,0.384375,0.259068,0,32394,0,2
2.61125e-05,0.00232703,0,0.000154015,0,-1956.24,5.42926,-0.0958038,-0.0150055,0,0.389062,0.259068,0,32395,0,2
2.76339e-05,0.00252801,0,0.000151377,0,-1956.25,5.46767,-0.0961188,-0.0140149,0,0.384375,0.255971,0,32396,0,2
2.74398e-05,0.00255661,0,0.000152811,0,-1956.25,5.57033,-0.0964994,-0.0144196,0,0.389062,0.255971,0,32397,0,2
1.23466e-05,0.00199704,0,0.000106279,0,-1956.22,3.92794,-0.0908612,-0.0111206,0,0.234375,0.259068,0,32398,0,2
1.25161e-05,0.00200323,0,0.000106917,0,-1956.22,3.93117,-0.0910522,-0.0111271,0,0.239063,0.259068,0,32399,0,2
1.2375e-05,0.00209385,0,0.000122086,0,-1956.22,4.51995,-0.0917025,-0.00857819,0,0.234375,0.255971,0,32400,0,2
1.25411e-05,0.00210215,0,0.000122368,0,-1956.23,4.50039,-0.0919066,-0.00863115,0,0.239063,0.255971,0,32401,0,2
1.30569e-05,0.00306228,0,0.000108585,0,-1956.28,8.30699,-0.110382,0.00612839,0,0.534375,0.259068,0,32402,0,2
1.30794e-05,0.00299556,0,0.000110928,0,-1956.27,8.47043,-0.109026,0.00771371,0,0.539062,0.259068,0,32403,0,2
1.03969e-05,0.00351274,0,8.53528e-05,0,-1956.3,8.20803,-0.111852,0.00528438,0,0.534375,0.255971,0,32404,0,2
1.04032e-05,0.0034314,0,8.69065e-05,0,-1956.3,8.35082,-0.110485,0.00671393,0,0.539062,0.255971,0,32405,0,2
9.43413e-07,0.0106326,0,9.27926e-06,0,-1956.68,2.72392,-0.0315246,0.000538814,0.0779445,0.615951,0.0457031,0,32406,0,2
9.54865e-07,0.0121348,0,1.01952e-05,0,-1956.76,3.22208,-0.0264132,0.000558527,0.0805122,0.61276,0.0457031,0,32407,0,2
9.43086e-07,0.010618,0,9.27762e-06,0,-1956.68,2.72402,-0.0315316,0.000562516,0.0779353,0.615951,0.0474609,0,32408,0,2
9.54534e-07,0.0121191,0,1.01935e-05,0,-1956.76,3.22225,-0.0264191,0.000583161,0.0805038,0.61276,0.0474609,0,32409,0,2
8.55478e-07,0.00812238,0,8.82907e-06,0,-1956.54,2.73847,-0.0338598,0.00376922,0.0756712,0.615951,0.158203,0,32410,0,2
8.61846e-07,0.0094244,0,9.7067e-06,0,-1956.61,3.26704,-0.02846,0.00399179,0.0785177,0.61276,0.158203,0,32411,0,2
8.52216e-07,0.00804581,0,8.81464e-06,0,-1956.54,2.73886,-0.0339742,0.00387004,0.0755741,0.615951,0.159961,0,32412,0,2
8.58289e-07,0.00934084,0,9.69113e-06,0,-1956.61,3.26914,-0.0285622,0.00410269,0.0784343,0.61276,0.159961,0,32413,0,2
9.20653e-07,0.00984003,0,9.15276e-06,0,-1956.64,2.72875,-0.0320016,0.00156559,0.0773853,0.615951,0.101953,0,32414,0,2
9.313e-07,0.0112812,0,1.00568e-05,0,-1956.71,3.23233,-0.0268221,0.00163163,0.0800091,0.61276,0.101953,0,32415,0,2
